P,o,i,n,t,s,:,1,8,0, ,S,e,g,m,e,n,t,s,:,4,0,0,0, ,A,l,p,h,a,:,0,.,1,5
P,o,i,n,t, ,#
0,1
1,3
3,175
175,5
5,179
179,176
176,8
8,174
174,6
6,173
173,8
8,11
11,169
169,171
171,11
11,3
3,177
177,6
6,169
169,65
65,64
64,71
71,68
68,24
24,22
22,21
21,28
28,24
24,69
69,173
173,66
66,65
65,174
174,67
67,171
171,68
68,170
170,171
171,64
64,168
168,68
68,175
175,176
176,177
177,70
70,25
25,71
71,26
26,72
72,63
63,170
170,70
70,174
174,12
12,173
173,71
71,177
177,5
5,4
4,175
175,66
66,170
170,69
69,25
25,26
26,70
70,24
24,23
23,67
67,169
169,13
13,173
173,64
64,175
175,69
69,169
169,66
66,174
174,7
7,168
168,10
10,9
9,178
178,179
179,0
0,1
1,2
2,95
95,96
96,97
97,95
95,179
179,66
66,168
168,65
65,171
171,88
88,170
170,64
64,178
178,71
71,24
24,72
72,27
27,22
22,67
67,167
167,12
12,165
165,13
13,166
166,66
66,176
176,64
64,172
172,71
71,175
175,90
90,174
174,64
64,177
177,63
63,171
171,89
89,174
174,68
68,176
176,175
175,65
65,167
167,10
10,11
11,1
1,95
95,178
178,0
0,94
94,1
1,0
0,95
95,4
4,10
10,169
169,170
170,65
65,172
172,70
70,27
27,73
73,26
26,69
69,67
67,170
170,87
87,172
172,90
90,170
170,171
171,71
71,174
174,91
91,177
177,68
68,167
167,64
64,179
179,70
70,173
173,90
90,171
171,86
86,168
168,67
67,0
0,68
68,23
23,21
21,29
29,20
20,30
30,19
19,31
31,20
20,28
28,71
71,179
179,65
65,176
176,177
177,62
62,171
171,12
12,175
175,67
67,166
166,65
65,173
173,88
88,169
169,86
86,167
167,87
87,171
171,66
66,167
167,69
69,176
176,63
63,174
174,72
72,25
25,24
24,73
73,25
25,68
68,172
172,8
8,7
7,172
172,62
62,176
176,94
94,98
98,97
97,4
4,3
3,95
95,177
177,90
90,176
176,70
70,171
171,91
91,173
173,174
174,69
69,23
23,25
25,27
27,71
71,170
170,85
85,168
168,63
63,178
178,94
94,179
179,0
0,93
93,99
99,6
6,174
174,88
88,168
168,14
14,164
164,65
65,177
177,67
67,173
173,63
63,179
179,72
72,28
28,70
70,169
169,62
62,178
178,65
65,63
63,175
175,72
72,23
23,71
71,169
169,89
89,170
170,12
12,154
154,11
11,174
174,93
93,178
178,72
72,173
173,86
86,170
170,62
62,175
175,88
88,172
172,69
69,171
171,85
85,169
169,64
64,166
166,70
70,1
1,2
2,11
11,131
131,144
144,143
143,129
129,127
127,128
128,142
142,129
129,143
143,145
145,144
144,130
130,143
143,144
144,145
145,132
132,10
10,0
0,65
65,165
165,67
67,21
21,26
26,74
74,27
27,69
69,1
1,96
96,95
95,176
176,178
178,70
70,168
168,87
87,169
169,16
16,168
168,90
90,167
167,63
63,169
169,12
12,162
162,13
13,154
154,10
10,176
176,61
61,171
171,170
170,93
93,1
1,5
5,94
94,177
177,69
69,22
22,66
66,178
178,91
91,172
172,85
85,80
80,82
82,81
81,82
82,29
29,80
80,30
30,82
82,81
81,31
31,18
18,33
33,94
94,4
4,98
98,96
96,3
3,94
94,166
166,68
68,173
173,95
95,174
174,62
62,166
166,86
86,165
165,70
70,164
164,66
66,1
1,0
0,71
71,176
176,175
175,11
11,166
166,71
71,22
22,72
72,176
176,92
92,179
179,68
68,169
169,84
84,168
168,69
69,0
0,64
64,165
165,88
88,167
167,85
85,161
161,64
64,163
163,88
88,166
166,63
63,172
172,66
66,177
177,9
9,8
8,7
7,98
98,3
3,72
72,171
171,93
93,167
167,15
15,169
169,170
170,11
11,130
130,9
9,131
131,10
10,128
128,129
129,11
11,173
173,87
87,174
174,59
59,175
175,74
74,25
25,75
75,27
27,26
26,68
68,1
1,97
97,8
8,179
179,178
178,68
68,22
22,23
23,70
70,167
167,94
94,175
175,70
70,63
63,163
163,87
87,166
166,165
165,89
89,173
173,62
62,168
168,60
60,175
175,93
93,169
169,61
61,177
177,93
93,176
176,67
67,24
24,74
74,176
176,89
89,172
172,67
67,1
1,177
177,72
72,29
29,19
19,36
36,18
18,41
41,19
19,32
32,94
94,174
174,173
173,14
14,165
165,71
71,167
167,84
84,170
170,55
55,169
169,90
90,166
166,93
93,168
168,169
169,14
14,154
154,9
9,129
129,144
144,132
132,11
11,128
128,141
141,129
129,10
10,3
3,179
179,69
69,21
21,71
71,29
29,73
73,28
28,22
22,20
20,34
34,96
96,5
5,6
6,95
95,171
171,84
84,166
166,69
69,163
163,91
91,175
175,61
61,174
174,13
13,155
155,157
157,156
156,12
12,164
164,72
72,172
172,86
86,162
162,70
70,2
2,76
76,28
28,82
82,31
31,83
83,159
159,84
84,165
165,66
66,65
65,162
162,87
87,164
164,62
62,167
167,95
95,34
34,94
94,2
2,96
96,0
0,66
66,23
23,25
25,67
67,179
179,96
96,33
33,95
95,5
5,4
4,93
93,165
165,85
85,166
166,167
167,61
61,170
170,171
171,56
56,172
172,12
12,131
131,8
8,99
99,5
5,175
175,176
176,177
177,75
75,176
176,60
60,170
170,91
91,168
168,73
73,23
23,74
74,28
28,78
78,26
26,79
79,98
98,8
8,9
9,132
132,12
12,129
129,7
7,8
8,100
100,7
7,95
95,168
168,61
61,173
173,58
58,174
174,74
74,177
177,16
16,35
35,19
19,43
43,18
18,44
44,20
20,67
67,163
163,90
90,0
0,72
72,165
165,63
63,97
97,95
95,172
172,93
93,179
179,73
73,0
0,70
70,22
22,73
73,63
63,164
164,85
85,155
155,11
11,127
127,128
128,143
143,131
131,7
7,0
0,63
63,161
161,70
70,29
29,28
28,26
26,25
25,70
70,3
3,4
4,96
96,30
30,83
83,168
168,167
167,83
83,154
154,82
82,81
81,80
80,98
98,99
99,3
3,77
77,28
28,96
96,32
32,91
91,176
176,11
11,168
168,58
58,170
170,95
95,166
166,89
89,161
161,88
88,159
159,68
68,162
162,64
64,1
1,2
2,71
71,168
168,94
94,27
27,82
82,157
157,156
156,86
86,175
175,89
89,164
164,68
68,21
21,66
66,160
160,69
69,2
2,68
68,24
24,21
21,33
33,92
92,173
173,17
17,175
175,122
122,176
176,86
86,161
161,13
13,167
167,54
54,169
169,170
170,59
59,167
167,18
18,38
38,20
20,42
42,17
17,164
164,94
94,173
173,57
57,171
171,8
8,128
128,9
9,10
10,177
177,87
87,159
159,64
64,164
164,84
84,154
154,86
86,163
163,66
66,20
20,70
70,160
160,67
67,178
178,179
179,88
88,176
176,73
73,172
172,61
61,166
166,56
56,168
168,89
89,32
32,82
82,152
152,81
81,151
151,83
83,160
160,85
85,162
162,63
63,96
96,178
178,69
69,158
158,155
155,12
12,163
163,93
93,100
100,6
6,4
4,129
129,142
142,145
145,131
131,126
126,10
10,130
130,8
8,178
178,75
75,0
0,179
179,62
62,165
165,68
68,158
158,84
84,163
163,65
65,1
1,71
71,3
3,97
97,5
5,125
125,8
8,133
133,144
144,143
143,48
48,18
18,45
45,19
19,39
39,96
96,29
29,79
79,27
27,81
81,30
30,78
78,27
27,91
91,179
179,77
77,2
2,1
1,72
72,21
21,28
28,94
94,165
165,166
166,58
58,171
171,15
15,163
163,71
71,60
60,169
169,94
94,6
6,130
130,12
12,128
128,3
3,69
69,161
161,65
65,21
21,74
74,173
173,174
174,175
175,96
96,167
167,57
57,172
172,94
94,170
170,171
171,120
120,173
173,93
93,2
2,3
3,92
92,174
174,10
10,127
127,141
141,45
45,17
17,34
34,92
92,178
178,176
176,87
87,31
31,22
22,67
67,23
23,78
78,29
29,92
92,177
177,73
73,169
169,168
168,54
54,156
156,82
82,153
153,83
83,165
165,61
61,164
164,69
69,28
28,80
80,86
86,155
155,87
87,178
178,90
90,162
162,83
83,29
29,95
95,35
35,20
20,71
71,164
164,60
60,166
166,53
53,147
147,51
51,157
157,85
85,159
159,66
66,62
62,163
163,94
94,26
26,25
25,24
24,65
65,160
160,84
84,157
157,64
64,98
98,97
97,6
6,127
127,8
8,9
9,101
101,8
8,96
96,27
27,26
26,85
85,174
174,122
122,177
177,18
18,169
169,95
95,175
175,75
75,1
1,73
73,166
166,167
167,60
60,174
174,73
73,21
21,70
70,158
158,82
82,26
26,91
91,33
33,90
90,160
160,63
63,159
159,86
86,157
157,87
87,79
79,100
100,9
9,133
133,10
10,11
11,126
126,2
2,0
0,77
77,29
29,74
74,169
169,59
59,171
171,55
55,168
168,17
17,155
155,48
48,146
146,145
145,130
130,142
142,11
11,0
0,97
97,34
34,21
21,41
41,17
17,178
178,73
73,167
167,91
91,164
164,83
83,166
166,96
96,37
37,19
19,47
47,18
18,50
50,147
147,65
65,156
156,158
158,67
67,2
2,72
72,60
60,171
171,14
14,166
166,16
16,170
170,56
56,165
165,58
58,169
169,172
172,121
121,175
175,176
176,96
96,7
7,8
8,129
129,5
5,131
131,6
6,4
4,3
3,76
76,1
1,90
90,165
165,95
95,31
31,86
86,174
174,96
96,62
62,162
162,67
67,19
19,40
40,96
96,26
26,66
66,148
148,60
60,163
163,61
61,69
69,159
159,82
82,150
150,81
81,154
154,85
85,156
156,71
71,161
161,62
62,160
160,64
64,158
158,12
12,179
179,0
0,92
92,28
28,29
29,76
76,27
27,83
83,163
163,51
51,20
20,72
72,70
70,159
159,56
56,167
167,168
168,59
59,165
165,17
17,43
43,136
136,44
44,139
139,127
127,128
128,5
5,98
98,99
99,7
7,126
126,9
9,125
125,11
11,124
124,2
2,97
97,31
31,91
91,162
162,93
93,32
32,81
81,149
149,65
65,155
155,84
84,152
152,85
85,25
25,81
81,157
157,50
50,20
20,68
68,3
3,73
73,30
30,72
72,4
4,100
100,80
80,150
150,68
68,66
66,19
19,53
53,167
167,74
74,179
179,178
178,89
89,33
33,98
98,168
168,12
12,135
135,9
9,170
170,57
57,156
156,52
52,165
165,18
18,40
40,15
15,176
176,177
177,96
96,171
171,94
94,29
29,7
7,1
1,125
125,4
4,92
92,172
172,11
11,138
138,43
43,137
137,44
44,16
16,154
154,87
87,25
25,23
23,65
65,159
159,59
59,173
173,174
174,175
175,92
92,165
165,167
167,89
89,158
158,83
83,24
24,81
81,28
28,67
67,164
164,93
93,5
5,100
100,169
169,56
56,60
60,165
165,57
57,164
164,95
95,27
27,28
28,86
86,153
153,13
13,163
163,73
73,173
173,121
121,174
174,16
16,167
167,72
72,170
170,54
54,147
147,52
52,20
20,22
22,39
39,20
20,46
46,146
146,144
144,130
130,7
7,101
101,80
80,151
151,67
67,156
156,66
66,2
2,75
75,28
28,97
97,62
62,159
159,90
90,25
25,27
27,68
