P,o,i,n,t, ,#
0,130
130,120
120,114
114,115
115,117
117,106
106,103
103,113
113,124
124,103
103,120
120,123
123,105
105,118
118,119
119,131
131,133
133,118
118,100
100,125
125,126
126,127
127,129
129,111
111,112
112,106
106,96
96,113
113,90
90,51
51,48
48,49
49,48
48,47
47,53
53,48
48,50
50,49
49,47
47,55
55,48
48,58
58,47
47,61
61,48
48,57
57,47
47,62
62,46
46,59
59,47
47,64
64,48
48,66
66,47
47,68
68,48
48,56
56,51
51,52
52,50
50,49
49,86
86,50
50,57
57,64
64,51
51,54
54,55
55,67
67,48
48,73
73,47
47,70
70,48
48,77
77,49
49,65
65,47
47,71
71,48
48,78
78,74
74,48
48,79
79,49
49,84
84,82
82,49
49,63
63,58
58,60
60,61
61,50
50,88
88,87
87,113
113,93
93,95
95,107
107,110
110,94
94,120
120,98
98,99
99,126
126,102
102,101
101,117
117,134
134,135
135,136
136,126
126,97
97,53
53,54
54,76
76,48
48,80
80,87
87,71
71,51
51,91
91,92
92,121
121,129
129,134
134,114
114,86
86,51
51,60
60,89
89,50
50,68
68,100
100,54
54,52
52,93
93,111
111,110
110,81
81,51
51,77
77,107
107,116
116,92
92,79
79,103
103,125
125,123
123,98
98,77
77,57
57,56
56,65
65,46
46,169
169,41
41,31
31,35
35,33
33,34
34,33
33,34
34,32
32,33
33,35
35,34
34,32
32,36
36,31
31,36
36,31
31,37
37,32
32,33
33,34
34,35
35,32
32,38
38,30
30,39
39,31
31,40
40,32
32,33
33,34
34,36
36,29
29,41
41,151
151,34
34,150
150,35
35,156
156,34
34,149
149,35
35,155
155,34
34,152
152,41
41,150
150,40
40,153
153,34
34,148
148,35
35,157
157,34
34,154
154,35
35,151
151,38
38,31
31,42
42,28
28,37
37,152
152,35
35,158
158,34
34,147
147,39
39,151
151,40
40,149
149,41
41,153
153,35
35,159
159,39
39,154
154,40
40,30
30,41
41,166
166,40
40,157
157,38
38,152
152,33
33,34
34,145
145,35
35,146
146,34
34,159
159,37
37,148
148,41
41,164
164,39
39,150
150,33
33,32
32,149
149,36
36,153
153,33
33,155
155,38
38,145
145,37
37,156
156,41
41,165
165,39
39,158
158,37
37,147
147,38
38,148
148,33
33,156
156,40
40,163
163,41
41,147
147,36
36,150
150,42
42,168
168,41
41,27
27,150
150,38
38,144
144,34
34,143
143,37
37,162
162,38
38,146
146,33
33,151
151,36
36,160
160,35
35,161
161,40
40,152
152,43
43,154
154,33
33,157
157,41
41,155
155,39
39,167
167,42
42,151
151,28
28,146
146,21
21,148
148,40
40,146
146,130
130,109
109,108
108,75
75,49
49,85
85,84
84,53
53,70
70,69
69,54
54,81
81,100
100,101
101,127
127,112
112,114
114,123
123,91
91,117
117,88
88,51
51,92
92,112
112,135
135,116
116,85
85,52
52,94
94,108
108,73
73,72
72,49
49,83
83,56
56,79
79,105
105,97
97,96
96,54
54,101
101,55
55,80
80,90
90,120
120,136
136,137
137,8
8,140
140,126
126,113
113,88
88,121
121,139
139,138
138,34
34,142
142,36
36,157
157,39
39,149
149,33
33,32
32,153
153,44
44,158
158,36
36,145
145,22
22,147
147,24
24,149
149,25
25,37
37,144
144,143
