P,o,i,n,t,s,:,1,8,0, ,S,e,g,m,e,n,t,s,:,4,0,0,0, ,A,l,p,h,a,:,0,.,1,5
P,o,i,n,t, ,#
0,128
128,116
116,115
115,113
113,107
107,117
117,119
119,120
120,121
121,124
124,106
106,104
104,118
118,106
106,128
128,113
113,121
121,102
102,99
99,122
122,107
107,110
110,111
111,112
112,129
129,103
103,104
104,126
126,127
127,100
100,119
119,126
126,98
98,128
128,132
132,135
135,115
115,117
117,101
101,53
53,45
45,47
47,45
45,47
47,48
48,45
45,50
50,44
44,51
51,45
45,49
49,46
46,55
55,45
45,57
57,44
44,58
58,45
45,56
56,44
44,31
31,35
35,34
34,35
35,34
34,35
35,34
34,35
35,33
33,34
34,33
33,35
35,34
34,33
33,37
37,31
31,32
32,37
37,31
31,32
32,36
36,33
33,35
35,34
34,31
31,38
38,31
31,37
37,32
32,36
36,31
31,39
39,30
30,38
38,32
32,31
31,40
40,31
31,41
41,30
30,38
38,33
33,36
36,37
37,32
32,39
39,29
29,38
38,28
28,40
40,32
32,33
33,35
35,34
34,35
35,150
150,34
34,36
36,37
37,31
31,42
42,30
30,43
43,59
59,45
45,62
62,44
44,64
64,45
45,61
61,46
46,54
54,51
51,52
52,46
46,63
63,45
45,66
66,44
44,65
65,45
45,69
69,46
46,56
56,57
57,46
46,72
72,45
45,70
70,46
46,60
60,45
45,75
75,46
46,79
79,47
47,48
48,50
50,49
49,55
55,47
47,48
48,89
89,49
49,48
48,64
64,46
46,80
80,47
47,85
85,48
48,31
31,43
43,29
29,41
41,150
150,36
36,156
156,35
35,149
149,34
34,151
151,35
35,148
148,34
34,152
152,35
35,154
154,34
34,33
33,32
32,41
41,151
151,36
36,157
157,35
35,153
153,34
34,147
147,35
35,155
155,36
36,149
149,40
40,152
152,36
36,158
158,35
35,146
146,36
36,148
148,40
40,150
150,38
38,27
27,39
39,151
151,37
37,149
149,41
41,148
148,38
38,156
156,34
34,155
155,41
41,152
152,37
37,153
153,36
36,159
159,39
39,146
146,34
34,144
144,36
36,154
154,40
40,153
153,41
41,163
163,42
42,165
165,41
41,26
26,38
38,147
147,40
40,157
157,37
37,150
150,39
39,149
149,33
33,32
32,148
148,39
39,156
156,41
41,146
146,37
37,29
29,44
44,67
67,45
45,76
76,46
46,74
74,45
45,71
71,47
47,59
59,58
58,57
57,62
62,63
63,49
49,91
91,110
110,108
108,116
116,90
90,49
49,62
62,51
51,50
50,93
93,95
95,124
124,125
125,105
105,132
132,111
111,87
87,48
48,66
66,47
47,84
84,49
49,74
74,47
47,82
82,113
113,91
91,97
97,104
104,128
128,97
97,123
123,106
106,92
92,121
121,100
100,125
125,137
137,135
135,126
126,94
94,51
51,53
53,54
54,56
56,63
63,50
50,69
69,48
48,47
47,81
81,46
46,31
31,47
47,78
78,49
49,65
65,55
55,86
86,47
47,83
83,84
84,112
112,113
113,137
137,138
138,122
122,89
89,108
108,78
78,75
75,109
109,133
133,116
116,83
83,51
51,61
61,60
60,59
59,52
52,78
78,48
48,88
88,85
85,115
115,102
102,103
103,119
119,93
93,92
92,51
51,73
73,45
45,77
77,111
111,130
130,131
131,132
132,102
102,130
130,129
129,97
97,76
76,51
51,96
96,95
95,51
51,68
68,69
69,100
100,73
73,48
48,49
49,31
31,45
45,68
68,49
49,83
83,98
98,99
99,128
128,142
142,34
34,35
35,145
145,34
34,143
143,38
38,151
151,33
33,34
34,157
157,38
38,144
144,37
37,158
158,40
40,164
164,42
42,166
166,40
40,146
146,38
38,161
161,36
36,160
160,37
37,154
154,33
33,148
148,37
37,145
145,36
36,147
147,41
41,160
160,39
39,25
25,147
147,39
39,155
155,37
37,159
159,41
41,145
145,39
39,162
162,36
36,140
140,139
139,117
117,127
127,93
93,109
109,72
72,53
53,66
66,103
103,72
72,70
70,104
104,78
78,114
114,136
136,119
119,89
89,51
51,50
50,72
72,90
90,114
114,106
106,107
107,79
79,81
81,114
114,139
139,34
34,141
141,140
140,34
34,138
138,118
118,126
126,90
90,99
99,52
52,67
67,46
46,78
78,116
116,140
140,13
13,139
139,129
129,96
96,86
86,48
48,77
77,50
50,94
94,105
105,69
69,44
44,153
153,33
33,150
150,42
42,167
167,43
43,151
151,32
32,149
149,38
38,152
152,33
33,147
147,23
23,37
37,156
156,42
42,168
168,46
46,167
167,40
40,144
144,21
21,143
143,123
123,124
124,88
88,123
123,99
99,101
101,54
54,55
55,58
58,60
60,89
89,73
73,98
98,52
52,75
75,98
98,124
124,142
142,36
36,141
141,14
14,140
140,18
18,143
143,36
36,139
139,112
112,109
109,138
138,130
130,101
101,120
120,90
90,50
50,81
81,107
107,91
91,55
55,104
104,114
114,164
164,39
39,143
143,22
22,37
37,25
25,148
148,26
26,149
149,42
42,158
158,45
45,78
78,110
110,71
71,54
54,65
65,63
63,99
99,54
54,102
102,53
53,84
84,85
85,57
57,89
89,121
121,122
122,147
147,32
32,150
150,43
43,152
152,32
32,146
146,123
123,87
87,79
79,116
116,170
170,117
117,118
118,142
142,19
19,145
145,40
40,162
162,41
41,154
154,44
44,71
71,101
101,134
134,133
133,132
132,141
141,125
125,91
91,115
115,114
114,76
76,88
88,51
51,93
93,113
113,165
165,39
39,166
166,115
115,129
129,98
98,55
55,64
64,56
56,92
92,54
54,82
82,83
83,106
106,68
68,67
67,107
107,136
136,9
9,139
139,12
12,141
141,17
17,144
144,145
145,124
124,138
138,36
36,163
163,40
40,155
155,33
33,32
32,153
153,42
42,151
151,44
44,157
157,41
41,161
161,37
37,27
27,149
149,150
150,109
109,74
74,73
73,112
112,82
82,57
57,91
91,71
71,99
99,121
121,119
119,146
146,33
33,134
134,7
7,135
135,109
109,70
70,105
105,54
54,53
53,93
93,95
95,130
130,104
104,56
56,75
75,48
48,47
47,169
169,116
116,134
134,110
110,72
72,52
52,86
86,124
124,176
176,126
126,177
177,127
127,178
178,128
128,129
129,105
105,119
119,82
82,100
100,53
53,96
96,97
97,62
62,61
61,60
60,81
81,80
80,48
48,84
84,117
117,90
90,123
123,102
102,73
73,82
82,49
49,92
92,124
124,175
175,125
125,145
145,20
20,142
142,15
15,137
137,34
34,35
35,159
159,38
38,21
21,147
147,22
22,144
144,39
39,23
23,144
144,28
28,143
143,40
40,151
151,108
108,75
75,100
100,55
55,69
69,106
106,137
137,131
131,4
4,132
132,97
97,53
53,87
87,50
50,51
51,79
79,96
96,56
56,71
71,112
112,111
111,163
163,114
114,162
162,112
112,141
141,18
18,36
36,24
24,148
148,31
31,50
50,91
91,59
59,82
82,117
117,171
171,118
118,145
145,38
38,153
153,45
45,166
166,43
43,154
154,39
39,142
142,127
127,126
126,89
89,58
58,94
94,124
124,101
101,61
61,88
88,49
49,48
48,170
170,46
46,157
157,39
39,158
158,43
43,164
164,113
113,160
160,42
42,159
159,48
48,168
168,116
116,75
75,54
54,104
104,140
140,11
11,137
137,10
10,140
140,19
19,36
36,137
137,33
33,136
136,34
34,135
135,6
6,132
132,98
98,56
56,101
101,79
79,63
63,86
86,114
